"Country","Year","Value","source","iso3c"
"India",2008,4.58,"Figure2-d","IND"
"India",2009,5.34,"Figure2-d","IND"
"India",2010,5.83,"Figure2-d","IND"
"India",2011,4.54,"Figure2-d","IND"
"India",2012,4.44,"Figure2-d","IND"
"India",2013,4.57,"Figure2-d","IND"
"India",2014,6.64,"Figure2-d","IND"
"India",2015,5.69,"Figure2-d","IND"
"India",2016,7.01,"Figure2-d","IND"
"India",2017,6.27,"Figure2-d","IND"
"India",2018,6.92,"Figure2-d","IND"
"India",2019,6.12,"Figure2-d","IND"
"India",2020,6.54,"Figure2-d","IND"
"India",2021,7.79,"Figure2-d","IND"
"India",2022,9.8,"Figure2-d","IND"
"France",1996,7.03,"Figure2-d","FRA"
"France",1997,7.42,"Figure2-d","FRA"
"France",1998,7.77,"Figure2-d","FRA"
"France",1999,7.14,"Figure2-d","FRA"
"France",2000,6.83,"Figure2-d","FRA"
"France",2001,7.51,"Figure2-d","FRA"
"France",2002,9.41,"Figure2-d","FRA"
"France",2003,7.1,"Figure2-d","FRA"
"France",2004,5.14,"Figure2-d","FRA"
"France",2005,7.05,"Figure2-d","FRA"
"France",2006,5.31,"Figure2-d","FRA"
"France",2007,4.43,"Figure2-d","FRA"
"France",2008,5.71,"Figure2-d","FRA"
"France",2009,6.05,"Figure2-d","FRA"
"France",2010,5.77,"Figure2-d","FRA"
"France",2011,5.2,"Figure2-d","FRA"
"France",2012,6.21,"Figure2-d","FRA"
"France",2013,5.71,"Figure2-d","FRA"
"France",2014,5.35,"Figure2-d","FRA"
"France",2015,4.01,"Figure2-d","FRA"
"France",2016,3.74,"Figure2-d","FRA"
"France",2017,4.23,"Figure2-d","FRA"
"France",2018,4.13,"Figure2-d","FRA"
"France",2019,4.52,"Figure2-d","FRA"
"France",2020,4.54,"Figure2-d","FRA"
"France",2021,3.74,"Figure2-d","FRA"
"France",2022,4.53,"Figure2-d","FRA"
"Japan",1996,13.62,"Figure2-d","JPN"
"Japan",1997,12.35,"Figure2-d","JPN"
"Japan",1998,14.91,"Figure2-d","JPN"
"Japan",1999,11.3,"Figure2-d","JPN"
"Japan",2000,13.26,"Figure2-d","JPN"
"Japan",2001,14.53,"Figure2-d","JPN"
"Japan",2002,11.94,"Figure2-d","JPN"
"Japan",2003,15.07,"Figure2-d","JPN"
"Japan",2004,9.36,"Figure2-d","JPN"
"Japan",2005,10.4,"Figure2-d","JPN"
"Japan",2006,12.37,"Figure2-d","JPN"
"Japan",2007,10.1,"Figure2-d","JPN"
"Japan",2008,11.15,"Figure2-d","JPN"
"Japan",2009,8.08,"Figure2-d","JPN"
"Japan",2010,7.25,"Figure2-d","JPN"
"Japan",2011,7.24,"Figure2-d","JPN"
"Japan",2012,5.21,"Figure2-d","JPN"
"Japan",2013,5.24,"Figure2-d","JPN"
"Japan",2014,3.82,"Figure2-d","JPN"
"Japan",2015,3.21,"Figure2-d","JPN"
"Japan",2016,3.5,"Figure2-d","JPN"
"Japan",2017,3.93,"Figure2-d","JPN"
"Japan",2018,4.26,"Figure2-d","JPN"
"Japan",2019,4.28,"Figure2-d","JPN"
"Japan",2020,5.12,"Figure2-d","JPN"
"Japan",2021,3.93,"Figure2-d","JPN"
"Japan",2022,4.1,"Figure2-d","JPN"
"UK",1996,3.5,"Figure2-d","GBR"
"UK",1997,3.24,"Figure2-d","GBR"
"UK",1998,2.68,"Figure2-d","GBR"
"UK",1999,2.11,"Figure2-d","GBR"
"UK",2000,5.32,"Figure2-d","GBR"
"UK",2001,2.81,"Figure2-d","GBR"
"UK",2002,3.67,"Figure2-d","GBR"
"UK",2003,4.96,"Figure2-d","GBR"
"UK",2004,6.96,"Figure2-d","GBR"
"UK",2005,4.33,"Figure2-d","GBR"
"UK",2006,3.82,"Figure2-d","GBR"
"UK",2007,4.37,"Figure2-d","GBR"
"UK",2008,3.33,"Figure2-d","GBR"
"UK",2009,3.17,"Figure2-d","GBR"
"UK",2010,3.42,"Figure2-d","GBR"
"UK",2011,2.85,"Figure2-d","GBR"
"UK",2012,3.23,"Figure2-d","GBR"
"UK",2013,3.36,"Figure2-d","GBR"
"UK",2014,3.58,"Figure2-d","GBR"
"UK",2015,3.11,"Figure2-d","GBR"
"UK",2016,2.6,"Figure2-d","GBR"
"UK",2017,2.73,"Figure2-d","GBR"
"UK",2018,3.41,"Figure2-d","GBR"
"UK",2019,2.46,"Figure2-d","GBR"
"UK",2020,2.58,"Figure2-d","GBR"
"UK",2021,2.19,"Figure2-d","GBR"
"UK",2022,2.31,"Figure2-d","GBR"
"Spain",1996,1.38,"Figure2-d","ESP"
"Spain",1997,2.17,"Figure2-d","ESP"
"Spain",1998,3.1,"Figure2-d","ESP"
"Spain",1999,1.74,"Figure2-d","ESP"
"Spain",2000,1.36,"Figure2-d","ESP"
"Spain",2001,1.15,"Figure2-d","ESP"
"Spain",2002,2.63,"Figure2-d","ESP"
"Spain",2003,1.43,"Figure2-d","ESP"
"Spain",2004,0.8,"Figure2-d","ESP"
"Spain",2005,1.83,"Figure2-d","ESP"
"Spain",2006,2.67,"Figure2-d","ESP"
"Spain",2007,2.08,"Figure2-d","ESP"
"Spain",2008,1.98,"Figure2-d","ESP"
"Spain",2009,1.53,"Figure2-d","ESP"
"Spain",2010,1.96,"Figure2-d","ESP"
"Spain",2011,2.32,"Figure2-d","ESP"
"Spain",2012,2.55,"Figure2-d","ESP"
"Spain",2013,2.38,"Figure2-d","ESP"
"Spain",2014,1.73,"Figure2-d","ESP"
"Spain",2015,2.1,"Figure2-d","ESP"
"Spain",2016,1.78,"Figure2-d","ESP"
"Spain",2017,1.62,"Figure2-d","ESP"
"Spain",2018,2.11,"Figure2-d","ESP"
"Spain",2019,1.96,"Figure2-d","ESP"
"Spain",2020,1.84,"Figure2-d","ESP"
"Spain",2021,1.58,"Figure2-d","ESP"
"Spain",2022,1.31,"Figure2-d","ESP"
"Poland",1996,2.92,"Figure2-d","POL"
"Poland",1997,2.32,"Figure2-d","POL"
"Poland",1998,2.9,"Figure2-d","POL"
"Poland",1999,2.32,"Figure2-d","POL"
"Poland",2000,3.81,"Figure2-d","POL"
"Poland",2001,3.89,"Figure2-d","POL"
"Poland",2002,3.1,"Figure2-d","POL"
"Poland",2003,3.01,"Figure2-d","POL"
"Poland",2004,3.18,"Figure2-d","POL"
"Poland",2005,2.05,"Figure2-d","POL"
"Poland",2006,3.18,"Figure2-d","POL"
"Poland",2007,3.15,"Figure2-d","POL"
"Poland",2008,3.77,"Figure2-d","POL"
"Poland",2009,1.43,"Figure2-d","POL"
"Poland",2010,1.93,"Figure2-d","POL"
"Poland",2011,2.37,"Figure2-d","POL"
"Poland",2012,2.83,"Figure2-d","POL"
"Poland",2013,1.7,"Figure2-d","POL"
"Poland",2014,1.93,"Figure2-d","POL"
"Poland",2015,1.88,"Figure2-d","POL"
"Poland",2016,2.03,"Figure2-d","POL"
"Poland",2017,1.2,"Figure2-d","POL"
"Poland",2018,2.14,"Figure2-d","POL"
"Poland",2019,1.86,"Figure2-d","POL"
"Poland",2020,2.36,"Figure2-d","POL"
"Poland",2021,1.37,"Figure2-d","POL"
"Poland",2022,1.5,"Figure2-d","POL"
"China-US",1996,0.01,"Figure2-e","CHN"
"China-US",1997,0.01,"Figure2-e","CHN"
"China-US",1998,0.3,"Figure2-e","CHN"
"China-US",1999,0.03,"Figure2-e","CHN"
"China-US",2000,0.38,"Figure2-e","CHN"
"China-US",2001,0,"Figure2-e","CHN"
"China-US",2002,0.23,"Figure2-e","CHN"
"China-US",2003,0.55,"Figure2-e","CHN"
"China-US",2004,0.26,"Figure2-e","CHN"
"China-US",2005,0.34,"Figure2-e","CHN"
"China-US",2006,0.29,"Figure2-e","CHN"
"China-US",2007,0.2,"Figure2-e","CHN"
"China-US",2008,1.16,"Figure2-e","CHN"
"China-US",2009,1.22,"Figure2-e","CHN"
"China-US",2010,0.67,"Figure2-e","CHN"
"China-US",2011,1.72,"Figure2-e","CHN"
"China-US",2012,1.31,"Figure2-e","CHN"
"China-US",2013,1.3,"Figure2-e","CHN"
"China-US",2014,1.46,"Figure2-e","CHN"
"China-US",2015,1.09,"Figure2-e","CHN"
"China-US",2016,1.7,"Figure2-e","CHN"
"China-US",2017,0.89,"Figure2-e","CHN"
"China-US",2018,1.27,"Figure2-e","CHN"
"China-US",2019,1.04,"Figure2-e","CHN"
"China-US",2020,1.99,"Figure2-e","CHN"
"China-US",2021,0.63,"Figure2-e","CHN"
"China-US",2022,0.86,"Figure2-e","CHN"
"China-Japan",1996,0.19,"Figure2-e",NA
"China-Japan",1997,0.29,"Figure2-e",NA
"China-Japan",1998,0.02,"Figure2-e",NA
"China-Japan",1999,0.03,"Figure2-e",NA
"China-Japan",2000,0.13,"Figure2-e",NA
"China-Japan",2001,0.44,"Figure2-e",NA
"China-Japan",2002,0.75,"Figure2-e",NA
"China-Japan",2003,0.3,"Figure2-e",NA
"China-Japan",2004,0.94,"Figure2-e",NA
"China-Japan",2005,0.4,"Figure2-e",NA
"China-Japan",2006,0.49,"Figure2-e",NA
"China-Japan",2007,0.1,"Figure2-e",NA
"China-Japan",2008,0.51,"Figure2-e",NA
"China-Japan",2009,0.52,"Figure2-e",NA
"China-Japan",2010,0.92,"Figure2-e",NA
"China-Japan",2011,0.8,"Figure2-e",NA
"China-Japan",2012,0.49,"Figure2-e",NA
"China-Japan",2013,0.42,"Figure2-e",NA
"China-Japan",2014,0.79,"Figure2-e",NA
"China-Japan",2015,0.22,"Figure2-e",NA
"China-Japan",2016,0.49,"Figure2-e",NA
"China-Japan",2017,0.45,"Figure2-e",NA
"China-Japan",2018,0.12,"Figure2-e",NA
"China-Japan",2019,0.94,"Figure2-e",NA
"China-Japan",2020,1,"Figure2-e",NA
"China-Japan",2021,0.6,"Figure2-e",NA
"China-Japan",2022,0.45,"Figure2-e",NA
"France-US",1996,0.36,"Figure2-e","FRA"
"France-US",1997,0.16,"Figure2-e","FRA"
"France-US",1998,0.03,"Figure2-e","FRA"
"France-US",1999,0.01,"Figure2-e","FRA"
"France-US",2000,0.25,"Figure2-e","FRA"
"France-US",2001,0,"Figure2-e","FRA"
"France-US",2002,0.08,"Figure2-e","FRA"
"France-US",2003,0.04,"Figure2-e","FRA"
"France-US",2004,0.03,"Figure2-e","FRA"
"France-US",2005,0.09,"Figure2-e","FRA"
"France-US",2006,0.31,"Figure2-e","FRA"
"France-US",2007,0.32,"Figure2-e","FRA"
"France-US",2008,0.06,"Figure2-e","FRA"
"France-US",2009,0.35,"Figure2-e","FRA"
"France-US",2010,0.64,"Figure2-e","FRA"
"France-US",2011,0.09,"Figure2-e","FRA"
"France-US",2012,0.26,"Figure2-e","FRA"
"France-US",2013,0.3,"Figure2-e","FRA"
"France-US",2014,0.83,"Figure2-e","FRA"
"France-US",2015,0.07,"Figure2-e","FRA"
"France-US",2016,0.1,"Figure2-e","FRA"
"France-US",2017,0.63,"Figure2-e","FRA"
"France-US",2018,0.56,"Figure2-e","FRA"
"France-US",2019,0.13,"Figure2-e","FRA"
"France-US",2020,0.46,"Figure2-e","FRA"
"France-US",2021,0.06,"Figure2-e","FRA"
"France-US",2022,0.29,"Figure2-e","FRA"
"Germany-Russia",1996,0.35,"Figure2-e",NA
"Germany-Russia",1997,0.17,"Figure2-e",NA
"Germany-Russia",1998,0.3,"Figure2-e",NA
"Germany-Russia",1999,0.31,"Figure2-e",NA
"Germany-Russia",2000,0.37,"Figure2-e",NA
"Germany-Russia",2001,2.38,"Figure2-e",NA
"Germany-Russia",2002,0.26,"Figure2-e",NA
"Germany-Russia",2003,0.58,"Figure2-e",NA
"Germany-Russia",2004,0.06,"Figure2-e",NA
"Germany-Russia",2005,0.4,"Figure2-e",NA
"Germany-Russia",2006,0.25,"Figure2-e",NA
"Germany-Russia",2007,0.14,"Figure2-e",NA
"Germany-Russia",2008,0.11,"Figure2-e",NA
"Germany-Russia",2009,0.33,"Figure2-e",NA
"Germany-Russia",2010,0.6,"Figure2-e",NA
"Germany-Russia",2011,0.2,"Figure2-e",NA
"Germany-Russia",2012,0.24,"Figure2-e",NA
"Germany-Russia",2013,0.01,"Figure2-e",NA
"Germany-Russia",2014,0.02,"Figure2-e",NA
"Germany-Russia",2015,0.09,"Figure2-e",NA
"Germany-Russia",2016,0.61,"Figure2-e",NA
"Germany-Russia",2017,0.89,"Figure2-e",NA
"Germany-Russia",2018,0.34,"Figure2-e",NA
"Germany-Russia",2019,0.27,"Figure2-e",NA
"Germany-Russia",2020,0.05,"Figure2-e",NA
"Germany-Russia",2021,0.6,"Figure2-e",NA
"Germany-Russia",2022,0.25,"Figure2-e",NA
"Germany-France",1996,0.1,"Figure2-e",NA
"Germany-France",1997,0.11,"Figure2-e",NA
"Germany-France",1998,0.13,"Figure2-e",NA
"Germany-France",1999,0.34,"Figure2-e",NA
"Germany-France",2000,0.16,"Figure2-e",NA
"Germany-France",2001,0.23,"Figure2-e",NA
"Germany-France",2002,0.26,"Figure2-e",NA
"Germany-France",2003,0.07,"Figure2-e",NA
"Germany-France",2004,0.11,"Figure2-e",NA
"Germany-France",2005,0.35,"Figure2-e",NA
"Germany-France",2006,0.12,"Figure2-e",NA
"Germany-France",2007,0.49,"Figure2-e",NA
"Germany-France",2008,0.49,"Figure2-e",NA
"Germany-France",2009,0.25,"Figure2-e",NA
"Germany-France",2010,0.37,"Figure2-e",NA
"Germany-France",2011,0.56,"Figure2-e",NA
"Germany-France",2012,0.45,"Figure2-e",NA
"Germany-France",2013,0.31,"Figure2-e",NA
"Germany-France",2014,0.44,"Figure2-e",NA
"Germany-France",2015,0.29,"Figure2-e",NA
"Germany-France",2016,0.32,"Figure2-e",NA
"Germany-France",2017,0.08,"Figure2-e",NA
"Germany-France",2018,0.29,"Figure2-e",NA
"Germany-France",2019,0.43,"Figure2-e",NA
"Germany-France",2020,0.17,"Figure2-e",NA
"Germany-France",2021,0.33,"Figure2-e",NA
"Germany-France",2022,0.21,"Figure2-e",NA
"France-Russia",1996,0.22,"Figure2-e",NA
"France-Russia",1997,0.18,"Figure2-e",NA
"France-Russia",1998,0.33,"Figure2-e",NA
"France-Russia",1999,0.11,"Figure2-e",NA
"France-Russia",2000,0.02,"Figure2-e",NA
"France-Russia",2001,0.42,"Figure2-e",NA
"France-Russia",2002,0.74,"Figure2-e",NA
"France-Russia",2003,0.15,"Figure2-e",NA
"France-Russia",2004,0.03,"Figure2-e",NA
"France-Russia",2005,0.03,"Figure2-e",NA
"France-Russia",2006,0.14,"Figure2-e",NA
"France-Russia",2007,0.23,"Figure2-e",NA
"France-Russia",2008,0.25,"Figure2-e",NA
"France-Russia",2009,0.18,"Figure2-e",NA
"France-Russia",2010,0.17,"Figure2-e",NA
"France-Russia",2011,0.29,"Figure2-e",NA
"France-Russia",2012,0.08,"Figure2-e",NA
"France-Russia",2013,0.1,"Figure2-e",NA
"France-Russia",2014,0.13,"Figure2-e",NA
"France-Russia",2015,0.47,"Figure2-e",NA
"France-Russia",2016,0.18,"Figure2-e",NA
"France-Russia",2017,0.28,"Figure2-e",NA
"France-Russia",2018,0.14,"Figure2-e",NA
"France-Russia",2019,0.95,"Figure2-e",NA
"France-Russia",2020,0.27,"Figure2-e",NA
"France-Russia",2021,0.18,"Figure2-e",NA
"France-Russia",2022,0.21,"Figure2-e",NA
"Austria-China",1996,0.02,"Figure2-e",NA
"Austria-China",1997,0.07,"Figure2-e",NA
"Austria-China",1998,0.02,"Figure2-e",NA
"Austria-China",1999,0.68,"Figure2-e",NA
"Austria-China",2000,0.57,"Figure2-e",NA
"Austria-China",2001,0.01,"Figure2-e",NA
"Austria-China",2002,0.08,"Figure2-e",NA
"Austria-China",2003,0.54,"Figure2-e",NA
"Austria-China",2004,0.33,"Figure2-e",NA
"Austria-China",2005,0.03,"Figure2-e",NA
"Austria-China",2006,0.13,"Figure2-e",NA
"Austria-China",2007,0.08,"Figure2-e",NA
"Austria-China",2008,0.11,"Figure2-e",NA
"Austria-China",2009,0.32,"Figure2-e",NA
"Austria-China",2010,0.32,"Figure2-e",NA
"Austria-China",2011,0.24,"Figure2-e",NA
"Austria-China",2012,0.14,"Figure2-e",NA
"Austria-China",2013,0.06,"Figure2-e",NA
"Austria-China",2014,0.34,"Figure2-e",NA
"Austria-China",2015,0.17,"Figure2-e",NA
"Austria-China",2016,0.15,"Figure2-e",NA
"Austria-China",2017,0.41,"Figure2-e",NA
"Austria-China",2018,0.27,"Figure2-e",NA
"Austria-China",2019,0.25,"Figure2-e",NA
"Austria-China",2020,0.03,"Figure2-e",NA
"Austria-China",2021,0.34,"Figure2-e",NA
"Austria-China",2022,0.2,"Figure2-e",NA
"Germany-US",1996,0.21,"Figure2-e","DEU"
"Germany-US",1997,0.65,"Figure2-e","DEU"
"Germany-US",1998,0.47,"Figure2-e","DEU"
"Germany-US",1999,0.21,"Figure2-e","DEU"
"Germany-US",2000,0.12,"Figure2-e","DEU"
"Germany-US",2001,0.26,"Figure2-e","DEU"
"Germany-US",2002,0.19,"Figure2-e","DEU"
"Germany-US",2003,0.09,"Figure2-e","DEU"
"Germany-US",2004,0.21,"Figure2-e","DEU"
"Germany-US",2005,0.29,"Figure2-e","DEU"
"Germany-US",2006,0.13,"Figure2-e","DEU"
"Germany-US",2007,0.26,"Figure2-e","DEU"
"Germany-US",2008,0.21,"Figure2-e","DEU"
"Germany-US",2009,0.44,"Figure2-e","DEU"
"Germany-US",2010,0.44,"Figure2-e","DEU"
"Germany-US",2011,0.56,"Figure2-e","DEU"
"Germany-US",2012,0.32,"Figure2-e","DEU"
"Germany-US",2013,0.27,"Figure2-e","DEU"
"Germany-US",2014,0.05,"Figure2-e","DEU"
"Germany-US",2015,0.4,"Figure2-e","DEU"
"Germany-US",2016,0.22,"Figure2-e","DEU"
"Germany-US",2017,0.27,"Figure2-e","DEU"
"Germany-US",2018,0.36,"Figure2-e","DEU"
"Germany-US",2019,0.17,"Figure2-e","DEU"
"Germany-US",2020,0.31,"Figure2-e","DEU"
"Germany-US",2021,0.25,"Figure2-e","DEU"
"Germany-US",2022,0.14,"Figure2-e","DEU"
"Poland-Ukraine",1996,0.24,"Figure2-e",NA
"Poland-Ukraine",1997,0.17,"Figure2-e",NA
"Poland-Ukraine",1998,0.1,"Figure2-e",NA
"Poland-Ukraine",1999,0.3,"Figure2-e",NA
"Poland-Ukraine",2000,0.79,"Figure2-e",NA
"Poland-Ukraine",2001,0.25,"Figure2-e",NA
"Poland-Ukraine",2002,0.13,"Figure2-e",NA
"Poland-Ukraine",2003,0.17,"Figure2-e",NA
"Poland-Ukraine",2004,0.44,"Figure2-e",NA
"Poland-Ukraine",2005,0.45,"Figure2-e",NA
"Poland-Ukraine",2006,0.6,"Figure2-e",NA
"Poland-Ukraine",2007,0.68,"Figure2-e",NA
"Poland-Ukraine",2008,0.35,"Figure2-e",NA
"Poland-Ukraine",2009,0.23,"Figure2-e",NA
"Poland-Ukraine",2010,0.13,"Figure2-e",NA
"Poland-Ukraine",2011,0.04,"Figure2-e",NA
"Poland-Ukraine",2012,0.6,"Figure2-e",NA
"Poland-Ukraine",2013,0.07,"Figure2-e",NA
"Poland-Ukraine",2014,0.31,"Figure2-e",NA
"Poland-Ukraine",2015,0.47,"Figure2-e",NA
"Poland-Ukraine",2016,0.14,"Figure2-e",NA
"Poland-Ukraine",2017,0.11,"Figure2-e",NA
"Poland-Ukraine",2018,0.7,"Figure2-e",NA
"Poland-Ukraine",2019,0.13,"Figure2-e",NA
"Poland-Ukraine",2020,1.09,"Figure2-e",NA
"Poland-Ukraine",2021,0.05,"Figure2-e",NA
"Poland-Ukraine",2022,0.01,"Figure2-e",NA
"France-Tunisia",1996,0,"Figure2-e",NA
"France-Tunisia",1997,0,"Figure2-e",NA
"France-Tunisia",1998,0.03,"Figure2-e",NA
"France-Tunisia",1999,0,"Figure2-e",NA
"France-Tunisia",2000,0.39,"Figure2-e",NA
"France-Tunisia",2001,0.41,"Figure2-e",NA
"France-Tunisia",2002,0.28,"Figure2-e",NA
"France-Tunisia",2003,0.12,"Figure2-e",NA
"France-Tunisia",2004,0.32,"Figure2-e",NA
"France-Tunisia",2005,0.11,"Figure2-e",NA
"France-Tunisia",2006,0.26,"Figure2-e",NA
"France-Tunisia",2007,0.12,"Figure2-e",NA
"France-Tunisia",2008,0.2,"Figure2-e",NA
"France-Tunisia",2009,0.16,"Figure2-e",NA
"France-Tunisia",2010,0.31,"Figure2-e",NA
"France-Tunisia",2011,0.11,"Figure2-e",NA
"France-Tunisia",2012,0.17,"Figure2-e",NA
"France-Tunisia",2013,0.25,"Figure2-e",NA
"France-Tunisia",2014,0.15,"Figure2-e",NA
"France-Tunisia",2015,0.24,"Figure2-e",NA
"France-Tunisia",2016,0.72,"Figure2-e",NA
"France-Tunisia",2017,0.55,"Figure2-e",NA
"France-Tunisia",2018,0.35,"Figure2-e",NA
"France-Tunisia",2019,0.41,"Figure2-e",NA
"France-Tunisia",2020,0.16,"Figure2-e",NA
"France-Tunisia",2021,0.1,"Figure2-e",NA
"France-Tunisia",2022,0,"Figure2-e",NA
